행정구역구분명,행정구역명,총 인구수,인구소멸비율,시군구
구,경기도 고양시 일산동구,260865,0.149,고양시일산동구
구,경기도 고양시 일산서구,290652,0.141,고양시일산서구
시군,경기도 과천시,63948,0.128,과천시
시군,경기도 광명시,311336,0.153,광명시
시군,경기도 광주시,233493,0.14,광주시
시군,경기도 구리시,197345,0.15,구리시
시군,경기도 군포시,276526,0.155,군포시
시군,경기도 김포시,217082,0.129,김포시
시군,경기도 남양주시,498375,0.141,남양주시
시군,경기도 동두천시,90479,0.13,동두천시
시군,경기도 부천시,865160,0.153,부천시
구,경기도 부천시 소사구,228157,0.153,부천시소사구
구,경기도 부천시 오정구,195968,0.146,부천시오정구
구,경기도 부천시 원미구,441035,0.157,부천시원미구
구,경기도 성남시 분당구,431125,0.151,성남시분당구
구,경기도 성남시 수정구,250306,0.159,성남시수정구
구,경기도 성남시 중원구,265451,0.152,성남시중원구
구,경기도 수원시 권선구,308873,0.158,수원시권선구
구,경기도 수원시 영통구,259129,0.172,수원시영통구
구,경기도 수원시 장안구,285605,0.149,수원시장안구
구,경기도 수원시 팔달구,214664,0.159,수원시팔달구
시군,경기도 시흥시,390570,0.151,시흥시
구,경기도 안산시 단원구,331559,0.153,안산시단원구
구,경기도 안산시 상록구,376676,0.155,안산시상록구
시군,경기도 안성시,168478,0.129,안성시
구,경기도 안양시 동안구,358125,0.15,안양시동안구
구,경기도 안양시 만안구,263613,0.146,안양시만안구
시군,경기도 양주시,179822,0.134,양주시
시군,경기도 양평군,89433,0.092,양평군
시군,경기도 여주군,107117,0.112,여주군
시군,경기도 연천군,45508,0.091,연천군
시군,경기도 오산시,148485,0.174,오산시
구,경기도 용인시 기흥구,310152,0.164,용인시기흥구
구,경기도 용인시 수지구,298449,0.153,용인시수지구
구,경기도 용인시 처인구,203866,0.139,용인시처인구
시군,경기도 의왕시,134749,0.141,의왕시
시군,경기도 의정부시,429774,0.145,의정부시
시군,경기도 이천시,196074,0.142,이천시
시군,경기도 파주시,309158,0.133,파주시
시군,경기도 평택시,406280,0.138,평택시
시군,경기도 포천시,159841,0.115,포천시
시군,경기도 하남시,140453,0.138,하남시
시군,경기도 화성시,421381,0.153,화성시
시군,경기도 가평군,56815,0.094,가평군
구,경기도 고양시 덕양구,379829,0.142,고양시덕양구
구,경기도 고양시 일산동구,260977,0.15,고양시일산동구
구,경기도 고양시 일산서구,290657,0.141,고양시일산서구
시군,경기도 과천시,62611,0.129,과천시
시군,경기도 광명시,311449,0.154,광명시
시군,경기도 광주시,233011,0.14,광주시
시군,경기도 구리시,197338,0.151,구리시
시군,경기도 군포시,276355,0.155,군포시
시군,경기도 김포시,214807,0.129,김포시
시군,경기도 남양주시,497794,0.142,남양주시
시군,경기도 동두천시,90344,0.131,동두천시
시군,경기도 부천시,865112,0.154,부천시
구,경기도 부천시 소사구,227596,0.154,부천시소사구
구,경기도 부천시 오정구,196128,0.146,부천시오정구
구,경기도 부천시 원미구,441388,0.157,부천시원미구
구,경기도 성남시 분당구,431668,0.152,성남시분당구
구,경기도 성남시 수정구,250572,0.16,성남시수정구
구,경기도 성남시 중원구,265708,0.153,성남시중원구
구,경기도 수원시 권선구,309211,0.159,수원시권선구
구,경기도 수원시 영통구,258076,0.173,수원시영통구
구,경기도 수원시 장안구,285970,0.149,수원시장안구
구,경기도 수원시 팔달구,215030,0.16,수원시팔달구
시군,경기도 시흥시,390326,0.151,시흥시
구,경기도 안산시 단원구,331752,0.154,안산시단원구
구,경기도 안산시 상록구,376425,0.156,안산시상록구
시군,경기도 안성시,167511,0.13,안성시
구,경기도 안양시 동안구,358496,0.151,안양시동안구
구,경기도 안양시 만안구,263883,0.146,안양시만안구
시군,경기도 양주시,179923,0.135,양주시
시군,경기도 양평군,89227,0.092,양평군
시군,경기도 여주군,107121,0.112,여주군
시군,경기도 연천군,45572,0.092,연천군
시군,경기도 오산시,148189,0.175,오산시
구,경기도 용인시 기흥구,308705,0.165,용인시기흥구
구,경기도 용인시 수지구,298727,0.154,용인시수지구
구,경기도 용인시 처인구,203806,0.14,용인시처인구
시군,경기도 의왕시,135058,0.142,의왕시
시군,경기도 의정부시,429392,0.145,의정부시
시군,경기도 이천시,196230,0.143,이천시
시군,경기도 파주시,308443,0.134,파주시
시군,경기도 평택시,406191,0.138,평택시
시군,경기도 포천시,159829,0.116,포천시
시군,경기도 하남시,139414,0.138,하남시
시군,경기도 화성시,414488,0.153,화성시
시군,경기도 가평군,56575,0.094,가평군
구,경기도 고양시 덕양구,379746,0.142,고양시덕양구
구,경기도 고양시 일산동구,260954,0.151,고양시일산동구
구,경기도 고양시 일산서구,290653,0.142,고양시일산서구
시군,경기도 과천시,62576,0.129,과천시
시군,경기도 광명시,311700,0.155,광명시
시군,경기도 광주시,232722,0.141,광주시
시군,경기도 구리시,197093,0.151,구리시
시군,경기도 군포시,276062,0.156,군포시
시군,경기도 김포시,212255,0.129,김포시
시군,경기도 남양주시,497049,0.143,남양주시
시군,경기도 동두천시,90213,0.131,동두천시
시군,경기도 부천시,865669,0.154,부천시
구,경기도 부천시 소사구,227750,0.154,부천시소사구
구,경기도 부천시 오정구,196421,0.147,부천시오정구
구,경기도 부천시 원미구,441498,0.158,부천시원미구
구,경기도 성남시 분당구,431561,0.152,성남시분당구
구,경기도 성남시 수정구,250949,0.16,성남시수정구
구,경기도 성남시 중원구,265700,0.153,성남시중원구
구,경기도 수원시 권선구,310266,0.159,수원시권선구
구,경기도 수원시 영통구,256936,0.173,수원시영통구
구,경기도 수원시 장안구,286379,0.15,수원시장안구
구,경기도 수원시 팔달구,215335,0.161,수원시팔달구
시군,경기도 시흥시,390621,0.152,시흥시
구,경기도 안산시 단원구,331688,0.154,안산시단원구
구,경기도 안산시 상록구,376175,0.156,안산시상록구
시군,경기도 안성시,167176,0.13,안성시
구,경기도 안양시 동안구,358635,0.152,안양시동안구
구,경기도 안양시 만안구,264058,0.147,안양시만안구
시군,경기도 양주시,179729,0.135,양주시
시군,경기도 양평군,88958,0.093,양평군
시군,경기도 여주군,106992,0.113,여주군
시군,경기도 연천군,45570,0.092,연천군
시군,경기도 오산시,148014,0.175,오산시
구,경기도 용인시 기흥구,307309,0.166,용인시기흥구
구,경기도 용인시 수지구,298849,0.155,용인시수지구
구,경기도 용인시 처인구,203859,0.14,용인시처인구
시군,경기도 의왕시,135108,0.142,의왕시
시군,경기도 의정부시,428671,0.146,의정부시
시군,경기도 이천시,196156,0.143,이천시
시군,경기도 파주시,306903,0.134,파주시
시군,경기도 평택시,405826,0.139,평택시
시군,경기도 포천시,159680,0.116,포천시
시군,경기도 하남시,138830,0.138,하남시
시군,경기도 화성시,405661,0.152,화성시
시군,경기도 가평군,56423,0.094,가평군
구,경기도 고양시 덕양구,379671,0.142,고양시덕양구
구,경기도 고양시 일산동구,260824,0.151,고양시일산동구
구,경기도 고양시 일산서구,290562,0.143,고양시일산서구
시군,경기도 과천시,62524,0.13,과천시
시군,경기도 광명시,312028,0.155,광명시
시군,경기도 광주시,232190,0.141,광주시
시군,경기도 구리시,197097,0.151,구리시
시군,경기도 군포시,276200,0.156,군포시
시군,경기도 김포시,209154,0.129,김포시
시군,경기도 남양주시,496306,0.143,남양주시
시군,경기도 동두천시,90106,0.132,동두천시
시군,경기도 부천시,866762,0.155,부천시
구,경기도 부천시 소사구,228040,0.155,부천시소사구
구,경기도 부천시 오정구,196716,0.147,부천시오정구
구,경기도 부천시 원미구,442006,0.158,부천시원미구
구,경기도 성남시 분당구,431841,0.153,성남시분당구
구,경기도 성남시 수정구,251374,0.16,성남시수정구
구,경기도 성남시 중원구,266175,0.154,성남시중원구
구,경기도 수원시 권선구,310876,0.16,수원시권선구
구,경기도 수원시 영통구,254564,0.173,수원시영통구
구,경기도 수원시 장안구,286810,0.15,수원시장안구
구,경기도 수원시 팔달구,216143,0.162,수원시팔달구
시군,경기도 시흥시,390786,0.152,시흥시
구,경기도 안산시 단원구,331965,0.155,안산시단원구
구,경기도 안산시 상록구,375969,0.157,안산시상록구
시군,경기도 안성시,166632,0.13,안성시
구,경기도 안양시 동안구,358854,0.152,안양시동안구
구,경기도 안양시 만안구,264532,0.147,안양시만안구
시군,경기도 양주시,179881,0.136,양주시
시군,경기도 양평군,88753,0.093,양평군
시군,경기도 여주군,106997,0.113,여주군
시군,경기도 연천군,45572,0.092,연천군
시군,경기도 오산시,147738,0.175,오산시
구,경기도 용인시 기흥구,305895,0.166,용인시기흥구
구,경기도 용인시 수지구,299155,0.155,용인시수지구
구,경기도 용인시 처인구,204005,0.141,용인시처인구
시군,경기도 의왕시,135282,0.143,의왕시
시군,경기도 의정부시,427546,0.146,의정부시
시군,경기도 이천시,196179,0.143,이천시
시군,경기도 파주시,306341,0.134,파주시
시군,경기도 평택시,405444,0.139,평택시
시군,경기도 포천시,159530,0.117,포천시
시군,경기도 하남시,138234,0.139,하남시
시군,경기도 화성시,400015,0.152,화성시
시군,경기도 가평군,56194,0.094,가평군
구,경기도 고양시 덕양구,379047,0.143,고양시덕양구
구,경기도 고양시 일산동구,260218,0.151,고양시일산동구
구,경기도 고양시 일산서구,290487,0.143,고양시일산서구
시군,경기도 과천시,62482,0.13,과천시
시군,경기도 광명시,312382,0.155,광명시
시군,경기도 광주시,231495,0.142,광주시
시군,경기도 구리시,196955,0.152,구리시
시군,경기도 군포시,276065,0.156,군포시
시군,경기도 김포시,206990,0.129,김포시
시군,경기도 남양주시,495346,0.143,남양주시
시군,경기도 동두천시,89835,0.132,동두천시
시군,경기도 부천시,866723,0.155,부천시
구,경기도 부천시 소사구,227804,0.155,부천시소사구
구,경기도 부천시 오정구,196771,0.147,부천시오정구
구,경기도 부천시 원미구,442148,0.158,부천시원미구
구,경기도 성남시 분당구,432063,0.153,성남시분당구
구,경기도 성남시 수정구,252179,0.161,성남시수정구
구,경기도 성남시 중원구,266041,0.154,성남시중원구
구,경기도 수원시 권선구,310864,0.16,수원시권선구
구,경기도 수원시 영통구,252643,0.174,수원시영통구
구,경기도 수원시 장안구,286794,0.15,수원시장안구
구,경기도 수원시 팔달구,216242,0.162,수원시팔달구
시군,경기도 시흥시,390352,0.153,시흥시
구,경기도 안산시 단원구,331745,0.155,안산시단원구
구,경기도 안산시 상록구,375455,0.158,안산시상록구
시군,경기도 안성시,166135,0.13,안성시
구,경기도 안양시 동안구,358878,0.152,안양시동안구
구,경기도 안양시 만안구,264693,0.148,안양시만안구
시군,경기도 양주시,179534,0.136,양주시
시군,경기도 양평군,88489,0.093,양평군
시군,경기도 여주군,107023,0.113,여주군
시군,경기도 연천군,45617,0.092,연천군
시군,경기도 오산시,147336,0.176,오산시
구,경기도 용인시 기흥구,304569,0.166,용인시기흥구
구,경기도 용인시 수지구,298954,0.156,용인시수지구
구,경기도 용인시 처인구,203803,0.141,용인시처인구
시군,경기도 의왕시,135316,0.143,의왕시
시군,경기도 의정부시,426062,0.146,의정부시
시군,경기도 이천시,196041,0.144,이천시
시군,경기도 파주시,305801,0.135,파주시
시군,경기도 평택시,404861,0.14,평택시
시군,경기도 포천시,159184,0.117,포천시
시군,경기도 하남시,137662,0.139,하남시
시군,경기도 화성시,395769,0.152,화성시
시군,경기도 가평군,55979,0.094,가평군
구,경기도 고양시 덕양구,378410,0.144,고양시덕양구
구,경기도 고양시 일산동구,259605,0.151,고양시일산동구
구,경기도 고양시 일산서구,290327,0.143,고양시일산서구
